4/2/37.wav,Reading,Negative
4/2/5.wav,Observation,Negative
7/2/6.wav,Reading,Neutral
7/2/4.wav,Procedure,Neutral
7/1/48.wav,Procedure,Negative
7/1/35.wav,Procedure,Positive
7/2/12.wav,Observation,Neutral
7/1/20.wav,Procedure,Neutral
3/1/10.wav,Procedure,Neutral
3/1/56.wav,Procedure,Positive
3/2/37.wav,Observation,Positive
8/1/58.wav,Observation,Negative
4/1/30.wav,Observation,Positive
4/2/12.wav,Reading,Positive
4/2/49.wav,Observation,Positive
3/1/47.wav,Procedure,Neutral
3/2/23.wav,Procedure,Neutral
7/1/4.wav,Reading,Neutral
4/1/42.wav,Observation,Neutral
4/2/43.wav,Observation,Negative
8/1/10.wav,Procedure,Neutral
8/1/51.wav,Procedure,Positive
8/2/17.wav,Observation,Negative
4/1/2.wav,Observation,Positive
7/2/25.wav,Observation,Negative
3/1/43.wav,Observation,Negative
3/2/36.wav,Observation,Negative
4/2/36.wav,Observation,Negative
3/1/46.wav,Observation,Positive
3/1/3.wav,Procedure,Neutral
8/2/34.wav,Procedure,Neutral
7/1/2.wav,Observation,Positive
7/1/19.wav,Reading,Positive
3/1/27.wav,Observation,Neutral
7/1/29.wav,Reading,Neutral
7/1/26.wav,Procedure,Positive
8/1/19.wav,Reading,Neutral
8/1/40.wav,Reading,Negative
7/2/18.wav,Observation,Negative
3/1/25.wav,Observation,Neutral
7/1/39.wav,Reading,Positive
7/1/8.wav,Procedure,Positive
4/2/52.wav,Observation,Negative
3/2/5.wav,Procedure,Positive
4/1/47.wav,Observation,Positive
7/1/34.wav,Procedure,Positive
3/1/54.wav,Procedure,Neutral
3/1/16.wav,Reading,Neutral
4/2/6.wav,Observation,Negative
8/1/44.wav,Reading,Positive
8/2/11.wav,Procedure,Negative
8/1/25.wav,Reading,Neutral
8/2/26.wav,Observation,Negative
8/2/25.wav,Procedure,Negative
3/2/20.wav,Reading,Negative
7/1/53.wav,Reading,Positive
7/2/22.wav,Observation,Negative
4/1/8.wav,Reading,Negative
3/2/17.wav,Observation,Positive
7/2/26.wav,Procedure,Neutral
4/1/13.wav,Observation,Negative
8/2/33.wav,Procedure,Negative
3/1/28.wav,Observation,Negative
4/1/40.wav,Observation,Neutral
7/1/15.wav,Procedure,Neutral
3/2/2.wav,Observation,Negative
7/1/3.wav,Procedure,Neutral
4/1/7.wav,Observation,Negative
3/2/30.wav,Procedure,Negative
7/1/14.wav,Procedure,Positive
8/1/14.wav,Reading,Neutral
3/1/35.wav,Procedure,Neutral
4/2/42.wav,Procedure,Neutral
3/1/80.wav,Procedure,Positive
8/1/36.wav,Reading,Negative
8/1/49.wav,Explanation,Negative
8/1/59.wav,Procedure,Neutral
8/1/33.wav,Observation,Negative
3/1/68.wav,Reading,Positive
3/2/31.wav,Observation,Neutral
7/1/30.wav,Procedure,Neutral
8/2/14.wav,Reading,Negative
4/1/27.wav,Observation,Neutral
8/2/32.wav,Reading,Negative
4/1/50.wav,Procedure,Neutral
8/2/27.wav,Reading,Neutral
3/1/67.wav,Observation,Positive
8/2/10.wav,Procedure,Negative
7/1/49.wav,Reading,Neutral
3/1/7.wav,Observation,Neutral
8/1/30.wav,Reading,Neutral
7/2/36.wav,Procedure,Neutral
4/2/24.wav,Observation,Negative
4/2/22.wav,Observation,Negative
3/1/36.wav,Observation,Neutral
7/2/21.wav,Observation,Negative
3/1/89.wav,Observation,Negative
7/2/20.wav,Procedure,Neutral
3/1/5.wav,Observation,Neutral
3/1/8.wav,Reading,Neutral
4/2/61.wav,Procedure,Neutral
7/2/17.wav,Procedure,Neutral
8/1/4.wav,Procedure,Neutral
4/1/36.wav,Observation,Negative
8/1/6.wav,Reading,Neutral
3/1/13.wav,Observation,Positive
8/1/28.wav,Reading,Neutral
8/2/28.wav,Observation,Neutral
4/2/35.wav,Procedure,Positive
4/1/31.wav,Observation,Negative
8/1/32.wav,Reading,Neutral
7/2/8.wav,Reading,Neutral
7/2/37.wav,Observation,Positive
8/1/48.wav,Reading,Neutral
4/1/43.wav,Procedure,Positive
7/2/19.wav,Procedure,Neutral
3/1/2.wav,Explanation,Neutral
7/1/47.wav,Reading,Neutral
3/2/27.wav,Procedure,Positive
4/1/51.wav,Observation,Positive
7/2/32.wav,Explanation,Negative
3/2/22.wav,Observation,Negative
7/2/35.wav,Procedure,Neutral
8/2/12.wav,Reading,Neutral
3/2/35.wav,Procedure,Positive
7/2/31.wav,Procedure,Neutral
4/1/24.wav,Observation,Positive
8/1/9.wav,Reading,Neutral
4/1/16.wav,Reading,Positive
3/1/29.wav,Observation,Neutral
8/1/47.wav,Explanation,Positive
3/1/21.wav,Observation,Negative
4/2/48.wav,Observation,Negative
3/1/39.wav,Observation,Negative
3/1/66.wav,Reading,Positive
3/1/64.wav,Procedure,Negative
8/1/53.wav,Reading,Neutral
4/2/31.wav,Observation,Negative
4/2/8.wav,Observation,Negative
8/1/41.wav,Procedure,Neutral
4/1/11.wav,Procedure,Positive
3/1/82.wav,Reading,Neutral
8/1/35.wav,Reading,Neutral
7/2/27.wav,Procedure,Neutral
7/1/32.wav,Procedure,Positive
3/2/13.wav,Observation,Negative
7/1/46.wav,Procedure,Positive
8/1/31.wav,Observation,Negative
8/2/24.wav,Observation,Negative
4/1/19.wav,Procedure,Positive
3/2/12.wav,Reading,Neutral
4/2/34.wav,Reading,Neutral
4/2/10.wav,Observation,Neutral
3/1/52.wav,Observation,Neutral
4/1/29.wav,Reading,Neutral
3/1/70.wav,Reading,Positive
8/2/35.wav,Observation,Neutral
7/1/40.wav,Observation,Positive
4/2/29.wav,Observation,Negative
4/2/33.wav,Observation,Neutral
4/2/30.wav,Observation,Negative
8/1/24.wav,Observation,Positive
3/1/32.wav,Reading,Neutral
8/1/7.wav,Observation,Positive
3/2/3.wav,Reading,Neutral
8/2/30.wav,Observation,Negative
8/2/1.wav,Procedure,Neutral
4/2/13.wav,Procedure,Positive
8/1/38.wav,Procedure,Negative
4/2/28.wav,Reading,Neutral
3/1/62.wav,Reading,Neutral
4/1/20.wav,Observation,Neutral
8/1/39.wav,Reading,Neutral
7/1/21.wav,Procedure,Neutral
8/2/19.wav,Observation,Negative
7/2/5.wav,Observation,Positive
4/1/44.wav,Reading,Positive
7/2/30.wav,Reading,Neutral
3/1/57.wav,Reading,Neutral
4/2/51.wav,Observation,Neutral
7/1/50.wav,Observation,Positive
7/1/54.wav,Observation,Positive
3/2/26.wav,Observation,Neutral
4/2/57.wav,Observation,Positive
4/2/17.wav,Observation,Positive
8/1/65.wav,Observation,Neutral
4/2/3.wav,Observation,Neutral
7/1/27.wav,Reading,Neutral
7/1/33.wav,Reading,Positive
3/1/44.wav,Observation,Negative
4/2/40.wav,Reading,Neutral
3/1/61.wav,Observation,Negative
4/2/45.wav,Procedure,Positive
3/1/71.wav,Observation,Negative
8/1/37.wav,Observation,Negative
4/2/64.wav,Observation,Positive
3/2/32.wav,Observation,Neutral
4/1/33.wav,Observation,Neutral
3/1/87.wav,Observation,Neutral
3/1/74.wav,Reading,Neutral
3/2/25.wav,Observation,Neutral
8/1/15.wav,Reading,Neutral
7/1/7.wav,Observation,Positive
8/1/1.wav,Procedure,Positive
3/1/83.wav,Observation,Positive
7/2/14.wav,Observation,Neutral
8/1/29.wav,Procedure,Neutral
7/1/37.wav,Reading,Neutral
3/1/90.wav,Observation,Negative
3/1/37.wav,Reading,Neutral
8/2/31.wav,Procedure,Negative
3/1/76.wav,Reading,Positive
4/2/41.wav,Observation,Negative
4/2/55.wav,Procedure,Neutral
4/2/56.wav,Procedure,Positive
3/1/81.wav,Procedure,Positive
4/2/25.wav,Observation,Negative
3/1/79.wav,Reading,Neutral
3/2/28.wav,Reading,Neutral
8/2/13.wav,Reading,Neutral
3/2/6.wav,Reading,Neutral
3/2/14.wav,Procedure,Neutral
4/1/22.wav,Observation,Negative
4/2/54.wav,Observation,Negative
3/2/33.wav,Reading,Positive
3/1/72.wav,Reading,Negative
8/1/45.wav,Observation,Neutral
8/2/16.wav,Procedure,Neutral
4/1/4.wav,Observation,Negative
8/2/29.wav,Observation,Negative
3/1/40.wav,Reading,Positive
3/1/33.wav,Observation,Neutral
7/1/38.wav,Procedure,Neutral
7/2/34.wav,Procedure,Positive
3/1/22.wav,Reading,Neutral
7/2/16.wav,Observation,Negative
3/1/17.wav,Observation,Negative
3/1/60.wav,Reading,Neutral
4/2/14.wav,Reading,Neutral
7/1/24.wav,Procedure,Neutral
